panel,evolution,curve,curve_r,n_data,N,M,panel_r_reservoir,R_panel,total_qubits_panel,C,Delta,delta_t,tau,gamma,t_over_tau,t,F
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.8931182749281811,574.9114556069321,0.999538797326748
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.8979987026600291,578.0530482605219,0.9995267076556307
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.9028791303918771,581.1946409141117,0.9995541589880397
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.907759558123725,584.3362335677015,0.9996196893377192
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.9126399858555732,587.4778262212914,0.9997137882714936
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.9175204135874211,590.6194188748811,0.9998197051958895
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.9224008413192691,593.7610115284709,0.999916133587075
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.9272812690511171,596.9026041820607,0.9999815059906079
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.932161696782965,600.0441968356505,0.9999992030401179
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.937042124514813,603.1857894892403,0.9999626108743715
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.941922552246661,606.3273821428301,0.9998787387509503
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.9468029799785089,609.4689747964198,0.9997690989604989
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.9516834077103569,612.6105674500096,0.9996667894611916
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.9565638354422049,615.7521601035994,0.9996091996725949
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.9614442631740528,618.8937527571892,0.9996264306570605
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.966324690905901,622.0353454107791,0.9997262915688887
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.9712051186377489,625.1769380643689,0.9998774861210473
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.9760855463695969,628.3185307179587,0.9999932076452873
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.9809659741014449,631.4601233715484,0.9999177023944322
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.9858464018332929,634.6017160251382,0.9994183535565466
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.9907268295651408,637.743308678728,0.9981854472450347
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,0.9956072572969887,640.8849013323178,0.9958410287390134
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.0004876850288367,644.0264939859076,0.991957222864539
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.0053681127606848,647.1680866394973,0.9860832057110389
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.0102485404925328,650.3096792930871,0.9777788358161352
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.015128968224381,653.451271946677,0.9666519488298577
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.0200093959562289,656.5928646002668,0.9523956396778666
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.0248898236880768,659.7344572538566,0.9348216081694904
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.0297702514199247,662.8760499074464,0.9138858769447882
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.0346506791517727,666.0176425610362,0.8897038866674272
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.0395311068836206,669.1592352146259,0.8625530493647231
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.0444115346154685,672.3008278682157,0.8328621605598024
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.0492919623473167,675.4424205218055,0.801188465018462
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.0541723900791646,678.5840131753953,0.7681844620519275
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.0590528178110126,681.7256058289851,0.7345575644306074
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.0639332455428605,684.8671984825748,0.7010263701392362
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.0688136732747087,688.0087911361647,0.668277504262571
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.0736941010065566,691.1503837897545,0.6369267375681696
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.0785745287384045,694.2919764433443,0.6074874467418399
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.0834549564702525,697.4335690969341,0.5803485544090508
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.0883353842021006,700.5751617505239,0.5557630102115608
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.0932158119339486,703.7167544041137,0.5338467904228552
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.0980962396657965,706.8583470577034,0.5145874327885107
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.1029766673976444,709.9999397112932,0.4978603847505658
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.1078570951294924,713.141532364883,0.48345098446895307
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.1127375228613403,716.2831250184728,0.4710797272632679
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.1176179505931882,719.4247176720626,0.46042856605300736
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.1224983783250364,722.5663103256525,0.45116629259012186
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.1273788060568843,725.7079029792422,0.44297146897682116
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.1322592337887325,728.849495632832,0.4355518461315103
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.1371396615205804,731.9910882864218,0.4286596486651454
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.1420200892524284,735.1326809400116,0.42210247595164424
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.1469005169842763,738.2742735936014,0.4157498440745634
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.1517809447161242,741.4158662471912,0.40953557409905017
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.1566613724479722,744.557458900781,0.4034563388004772
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.1615418001798201,747.6990515543707,0.3975667429465978
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.1664222279116683,750.8406442079605,0.39197136279138944
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.1713026556435162,753.9822368615503,0.38681423255904973
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.1761830833753644,757.1238295151402,0.3822663503949737
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.1810635111072123,760.26542216873,0.378511879653325
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.1859439388390602,763.4070148223198,0.37573382648033454
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.1908243665709082,766.5486074759095,0.3741000561884209
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.1957047943027561,769.6902001294993,0.3737505420600261
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.200585222034604,772.8317927830891,0.37478669944615095
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.2054656497664522,775.9733854366789,0.3772635347367259
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.2103460774983001,779.1149780902687,0.3811851364759682
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.215226505230148,782.2565707438584,0.3865037722894319
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.220106932961996,785.3981633974482,0.39312255946427055
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.2249873606938442,788.5397560510381,0.40090138430913913
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.229867788425692,791.6813487046279,0.40966549111429773
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.23474821615754,794.8229413582177,0.4192159747919642
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.239628643889388,797.9645340118075,0.4293413103784338
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.2445090716212361,801.1061266653973,0.4398290424328735
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.249389499353084,804.247719318987,0.45047682964657565
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.254269927084932,807.3893119725768,0.46110217568123346
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.25915035481678,810.5309046261666,0.4715503510397162
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.2640307825486279,813.6724972797564,0.4817001960492727
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.2689112102804758,816.8140899333462,0.49146766877106396
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.2737916380123238,819.955682586936,0.5008071479081717
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.278672065744172,823.0972752405258,0.5097106124114772
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.2835524934760199,826.2388678941156,0.5182048977305109
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.288432921207868,829.3804605477054,0.5263472810346685
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.293313348939716,832.5220532012952,0.5342196847205155
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.2981937766715639,835.663645854885,0.5419218189931824
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.3030742044034118,838.8052385084748,0.5495636165000493
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.3079546321352598,841.9468311620645,0.557257345719609
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.3128350598671077,845.0884238156543,0.56510982027495
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.3177154875989556,848.2300164692441,0.573215139527343
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.3225959153308038,851.3716091228339,0.581648391019016
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.327476343062652,854.5132017764238,0.5904607083056379
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.3323567707944999,857.6547944300136,0.5996760034690762
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.3372371985263478,860.7963870836033,0.6092895833979133
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.3421176262581958,863.9379797371931,0.6192687208619667
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.3469980539900437,867.0795723907829,0.6295550994626897
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.3518784817218916,870.2211650443727,0.6400689032949316
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.3567589094537396,873.3627576979625,0.6507141956845013
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.3616393371855877,876.5043503515523,0.6613851419689614
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.3665197649174357,879.645943005142,0.6719725887437127
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.3714001926492836,882.7875356587318,0.6823705189192595
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.3762806203811315,885.9291283123216,0.6924819535723178
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.3811610481129797,889.0707209659115,0.7022239570127324
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.3860414758448276,892.2123136195013,0.7115315060193439
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.3909219035766756,895.3539062730911,0.7203600922646787
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.3958023313085235,898.4954989266809,0.7286870250596208
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.4006827590403714,901.6370915802706,0.7365114805350709
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.4055631867722196,904.7786842338604,0.7438533995449833
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.4104436145040675,907.9202768874502,0.7507513715778883
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.4153240422359155,911.06186954104,0.7572596614938745
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.4202044699677634,914.2034621946298,0.7634445475690556
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.4250848976996113,917.3450548482195,0.7693801502554938
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.4299653254314593,920.4866475018093,0.7751439457994823
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.4348457531633074,923.6282401553992,0.7808121780744802
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.4397261808951554,926.769832808989,0.7864554022537775
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.4446066086270035,929.9114254625788,0.7921344086607558
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.4494870363588515,933.0530181161686,0.7978967762810243
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.4543674640906994,936.1946107697584,0.8037742858264555
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.4592478918225473,939.3362034233481,0.8097813777062192
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.4641283195543953,942.4777960769379,0.8159147710804346
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.4690087472862432,945.6193887305277,0.822154271668486
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.4738891750180911,948.7609813841175,0.8284646978865928
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.4787696027499393,951.9025740377073,0.8347987596939519
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.4836500304817872,955.044166691297,0.8411006451710665
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.4885304582136354,958.185759344887,0.8473100172175412
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.4934108859454833,961.3273519984767,0.8533661035363598
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.4982913136773313,964.4689446520665,0.8592115784963428
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.5031717414091792,967.6105373056563,0.864795981131355
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.5080521691410271,970.7521299592461,0.8700784803993601
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.512932596872875,973.8937226128359,0.8750298751201231
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.517813024604723,977.0353152664256,0.8796337896715833
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.5226934523365712,980.1769079200154,0.8838870875777011
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.527573880068419,983.3185005736052,0.8877995675194933
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.532454307800267,986.460093227195,0.8913930288206645
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.5373347355321152,989.6016858807849,0.8946997994656729
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.5422151632639631,992.7432785343747,0.8977608158918511
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.547095590995811,995.8848711879644,0.9006233381841683
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.551976018727659,999.0264638415542,0.9033383840209791
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.556856446459507,1002.168056495144,0.9059579740610368
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.561736874191355,1005.3096491487338,0.9085323006813413
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.566617301923203,1008.4512418023236,0.9111069571336863
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.571497729655051,1011.5928344559134,0.9137203880723022
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.576378157386899,1014.7344271095031,0.9164017363158754
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.5812585851187468,1017.8760197630929,0.9191692566969919
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.5861390128505948,1021.0176124166827,0.9220294408887473
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.5910194405824427,1024.1592050702725,0.9249769466334878
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.5958998683142909,1027.3007977238624,0.9279953553494606
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.6007802960461388,1030.442390377452,0.9310587026679166
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.605660723777987,1033.583983031042,0.9341336489259786
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.6105411515098347,1036.7255756846316,0.9371820933862318
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.6154215792416828,1039.8671683382215,0.9401639972957327
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.620302006973531,1043.0087609918114,0.9430401729091966
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.6251824347053787,1046.150353645401,0.9457748187788833
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.6300628624372269,1049.291946298991,0.9483376307243693
c,trotterized,dissipative,4,10,1024,1,4,16,14,5.0,0.00976085546369597,3.141592653589793,643.7125650050805,0.03925072872639879,1.6349432901690748,1052.4335389525806,0.9507053830635412
