panel,evolution,curve,curve_r,n_data,N,M,panel_r_reservoir,R_panel,total_qubits_panel,Delta,delta_t,tau,gamma,t_over_tau,t,F
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5305305305305306,33.334216344396204,0.12075115328119057
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5325325325325324,33.46000584003543,0.12117478370737844
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5345345345345345,33.58579533567466,0.12159821002441296
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5365365365365364,33.71158483131389,0.12202143233063545
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5385385385385385,33.837374326953125,0.12244445072434018
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5405405405405406,33.96316382259236,0.12286726530377412
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5425425425425425,34.08895331823159,0.12328987616713727
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5445445445445446,34.21474281387082,0.12371228341258178
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5465465465465464,34.340532309510046,0.12413448713821262
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5485485485485485,34.46632180514928,0.12455648744208747
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5505505505505505,34.59211130078851,0.12497828442221715
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5525525525525525,34.71790079642774,0.12539987817656484
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5545545545545545,34.843690292066974,0.12582126880304656
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5565565565565566,34.969479787706206,0.12624245639953136
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5585585585585585,35.09526928334543,0.12666344106384075
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5605605605605605,35.22105877898466,0.12708422289374977
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5625625625625625,35.346848274623895,0.127504801986986
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5645645645645645,35.47263777026313,0.1279251784412292
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5665665665665666,35.59842726590236,0.1283453523541136
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5685685685685685,35.72421676154159,0.12876532382322503
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5705705705705706,35.85000625718082,0.12918509294610292
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5725725725725724,35.97579575282005,0.1296046598202396
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5745745745745745,36.10158524845928,0.13002402454308049
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5765765765765766,36.22737474409851,0.13044318721202397
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5785785785785785,36.353164239737744,0.13086214792442175
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5805805805805806,36.478953735376976,0.13128090677757798
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5825825825825826,36.60474323101621,0.13169946386875053
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5845845845845846,36.73053272665544,0.13211781929515043
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5865865865865865,36.856322222294665,0.13253597315394128
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5885885885885885,36.9821117179339,0.13295392554224084
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5905905905905905,37.10790121357313,0.1333716765571189
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5925925925925926,37.23369070921236,0.13378922629559942
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5945945945945946,37.35948020485159,0.13420657485465926
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5965965965965966,37.485269700490825,0.13462372233122855
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.5985985985985985,37.61105919613005,0.13504066882219057
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6006006006006005,37.73684869176928,0.1354574144243823
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6026026026026026,37.862638187408514,0.13587395923459378
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6046046046046045,37.988427683047746,0.13629030334956826
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6066066066066066,38.11421717868698,0.1367064468660032
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6086086086086085,38.24000667432621,0.13712238988054837
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6106106106106106,38.36579616996544,0.1375381324898075
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6126126126126126,38.49158566560467,0.13795367479033782
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6146146146146145,38.6173751612439,0.13836901687865022
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6166166166166166,38.74316465688313,0.13878415885120865
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6186186186186186,38.86895415252236,0.13919910080443065
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6206206206206206,38.994743648161595,0.1396138428346877
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6226226226226226,39.12053314380083,0.1400283850383044
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6246246246246245,39.24632263944005,0.14044272751155917
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6266266266266266,39.372112135079284,0.14085687035068395
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6286286286286286,39.497901630718516,0.14127081365186445
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6306306306306306,39.62369112635775,0.14168455751123976
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6326326326326326,39.74948062199698,0.14209810202490303
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6346346346346347,39.87527011763621,0.14251144728890075
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6366366366366366,40.001059613275444,0.14292459339923347
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6386386386386386,40.12684910891467,0.1433375404518552
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6406406406406405,40.2526386045539,0.1437502885426739
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6426426426426426,40.37842810019313,0.144162837767551
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6446446446446447,40.504217595832365,0.14457518822230253
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6466466466466466,40.6300070914716,0.14498734000269708
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6486486486486487,40.75579658711083,0.14539929320445855
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6506506506506505,40.881586082750054,0.14581104792326371
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6526526526526526,41.007375578389286,0.14622260425474332
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6546546546546546,41.13316507402852,0.14663396229448256
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6566566566566566,41.25895456966775,0.14704512213802046
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6586586586586586,41.38474406530698,0.1474560838808493
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6606606606606606,41.510533560946214,0.14786684761841629
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6626626626626627,41.63632305658545,0.1482774134461219
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6646646646646646,41.76211255222467,0.14868778145932116
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6666666666666666,41.8879020478639,0.14909795175332297
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6686686686686686,42.013691543503136,0.14950792442339067
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6706706706706707,42.13948103914237,0.14991769956474055
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6726726726726726,42.2652705347816,0.15032727727254436
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6746746746746747,42.39106003042083,0.15073665764192745
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6766766766766766,42.516849526060064,0.15114584076796933
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6786786786786786,42.64263902169929,0.15155482674570364
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6806806806806807,42.76842851733852,0.15196361567011818
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6826826826826826,42.89421801297775,0.15237220763615522
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6846846846846847,43.020007508616985,0.1527806027387112
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6866866866866866,43.14579700425622,0.15318880107263655
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6886886886886887,43.27158649989545,0.1535968027327368
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6906906906906906,43.397375995534674,0.1540046078137708
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6926926926926926,43.523165491173906,0.15441221641045244
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6946946946946946,43.64895498681314,0.1548196286174497
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6966966966966966,43.77474448245237,0.15522684452938484
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.6986986986986987,43.9005339780916,0.15563386424083492
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7007007007007007,44.026323473730834,0.15604068784633085
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7027027027027027,44.152112969370066,0.15644731544035884
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7047047047047046,44.27790246500929,0.15685374711735856
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7067067067067067,44.40369196064852,0.15725998297172494
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7087087087087086,44.529481456287755,0.15766602309780742
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7107107107107107,44.65527095192699,0.1580718675899091
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7127127127127126,44.78106044756622,0.15847751654228903
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7147147147147147,44.90684994320545,0.15888297004915952
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7167167167167167,45.032639438844676,0.15928822820468846
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7187187187187186,45.15842893448391,0.15969329110299735
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7207207207207207,45.28421843012314,0.16009815883816392
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7227227227227226,45.41000792576237,0.16050283150421885
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7247247247247247,45.535797421401604,0.16090730919514884
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7267267267267267,45.661586917040836,0.1613115920048943
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7287287287287287,45.78737641268007,0.16171568002735093
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7307307307307306,45.91316590831929,0.16211957335636917
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7327327327327327,46.038955403958525,0.16252327208575423
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7347347347347347,46.16474489959776,0.1629267763092661
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7367367367367367,46.29053439523699,0.1633300861206194
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7387387387387387,46.41632389087622,0.1637332016134836
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7407407407407407,46.54211338651545,0.16413612288148371
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7427427427427427,46.66790288215468,0.16453885001819846
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7447447447447446,46.79369237779391,0.16494138311716244
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7467467467467467,46.91948187343314,0.16534372227186522
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7487487487487487,47.045271369072374,0.1657458675757505
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7507507507507507,47.171060864711606,0.16614781912221754
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7527527527527528,47.29685036035084,0.16654957700462059
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7547547547547547,47.42263985599007,0.16695114131626876
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7567567567567567,47.548429351629295,0.16735251215042635
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7587587587587586,47.67421884726853,0.16775368960031267
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7607607607607607,47.80000834290776,0.16815467375910198
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7627627627627627,47.92579783854699,0.1685554647199239
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7647647647647647,48.05158733418622,0.16895606257586293
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7667667667667668,48.177376829825455,0.1693564674199589
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7687687687687688,48.30316632546469,0.16975667934520666
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7707707707707707,48.42895582110391,0.1701566984445565
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7727727727727727,48.554745316743144,0.17055652481091355
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7747747747747747,48.680534812382376,0.17095615853713864
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7767767767767767,48.80632430802161,0.1713555997160473
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7787787787787788,48.93211380366084,0.17175484844041078
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7807807807807807,49.05790329930007,0.1721539048029559
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7827827827827827,49.1836927949393,0.17255276889636362
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7847847847847848,49.30948229057853,0.17295144081327163
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7867867867867867,49.43527178621776,0.1733499206462722
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7887887887887888,49.56106128185699,0.17374820848791328
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7907907907907907,49.686850777496225,0.174146304430698
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7927927927927928,49.81264027313546,0.17454420856708497
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7947947947947948,49.93842976877469,0.17494192098948858
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7967967967967967,50.064219264413914,0.1753394417902785
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.7987987987987987,50.190008760053146,0.17573677106177932
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8008008008008007,50.31579825569238,0.17613390889627223
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8028028028028028,50.44158775133161,0.1765308553859931
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8048048048048048,50.56737724697084,0.17692761062313367
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8068068068068068,50.693166742610074,0.17732417469984152
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8088088088088087,50.8189562382493,0.177720547708219
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8108108108108107,50.94474573388853,0.1781167297403251
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8128128128128127,51.07053522952776,0.17851272088817416
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8148148148148148,51.196324725166996,0.17890852124373546
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8168168168168167,51.32211422080623,0.17930413089893482
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8188188188188188,51.44790371644546,0.1796995499456534
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8208208208208209,51.57369321208469,0.1800947784757284
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8228228228228227,51.69948270772392,0.1804898165809523
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8248248248248248,51.82527220336315,0.1808846643530737
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8268268268268267,51.95106169900238,0.18127932188379703
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8288288288288288,52.07685119464161,0.18167378926478206
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8308308308308308,52.202640690280845,0.18206806658764507
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8328328328328328,52.32843018592008,0.1824621539439576
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8348348348348347,52.4542196815593,0.1828560514252474
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8368368368368367,52.580009177198534,0.18324975912299823
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8388388388388388,52.705798672837766,0.18364327712864947
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8408408408408408,52.831588168477,0.18403660553359658
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8428428428428428,52.95737766411623,0.18442974442919102
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8448448448448448,53.08316715975546,0.18482269390674
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8468468468468469,53.208956655394694,0.18521545405750706
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8488488488488487,53.33474615103392,0.1856080249727119
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8508508508508508,53.46053564667315,0.18600040674352947
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8528528528528528,53.58632514231238,0.18639259946109177
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8548548548548548,53.712114637951615,0.18678460321648627
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8568568568568569,53.83790413359085,0.1871764181007568
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8588588588588588,53.96369362923008,0.18756804420490314
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8608608608608608,54.089483124869304,0.18795948161988152
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8628628628628627,54.215272620508536,0.18835073043660389
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8648648648648648,54.34106211614777,0.188741790745939
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8668668668668668,54.466851611787,0.18913266263871142
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8688688688688688,54.59264110742623,0.18952334620570166
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8708708708708709,54.718430603065464,0.18991384153764757
c,trotterized,BJ,4,10,1024,1,4,16,14,0.1,3.141592653589793,62.83185307179586,0.003831206899431179,0.8728728728728729,54.844220098704696,0.19030414872524182
